graphid,repeatid,vertices, edges, ticks, min-degree, d-bound, nodes-deleted
490,4,10000,4,1,1,10000,4
491,0,10000,4,8,1,10000,2
491,1,10000,4,1,1,10000,2
491,2,10000,4,1,1,10000,2
491,3,10000,4,1,1,10000,2
491,4,10000,4,1,1,10000,2
492,0,10000,4,8,1,10000,4
492,1,10000,4,1,1,10000,4
492,2,10000,4,1,1,10000,4
492,3,10000,4,1,1,10000,4
492,4,10000,4,6,1,10000,4
493,0,10000,4,9,1,10000,5
493,1,10000,4,1,1,10000,5
493,2,10000,4,1,1,10000,5
493,3,10000,4,1,1,10000,5
493,4,10000,4,1,1,10000,5
494,0,10000,4,8,1,10000,6
494,1,10000,4,1,1,10000,6
494,2,10000,4,1,1,10000,6
494,3,10000,4,1,1,10000,6
494,4,10000,4,1,1,10000,6
495,0,10000,4,8,1,10000,3
495,1,10000,4,1,1,10000,3
495,2,10000,4,1,1,10000,3
495,3,10000,4,1,1,10000,3
495,4,10000,4,1,1,10000,3
496,0,10000,4,8,1,10000,4
496,1,10000,4,1,1,10000,4
496,2,10000,4,1,1,10000,4
496,3,10000,4,1,1,10000,4
496,4,10000,4,1,1,10000,4
497,0,10000,4,8,1,10000,2
497,1,10000,4,1,1,10000,2
497,2,10000,4,1,1,10000,2
497,3,10000,4,1,1,10000,2
497,4,10000,4,1,1,10000,2
498,0,10000,4,8,1,10000,2
498,1,10000,4,1,1,10000,2
498,2,10000,4,1,1,10000,2
498,3,10000,4,1,1,10000,2
498,4,10000,4,1,1,10000,2
499,0,10000,4,7,1,10000,4
499,1,10000,4,1,1,10000,4
499,2,10000,4,4,1,10000,4
499,3,10000,4,3,1,10000,4
499,4,10000,4,1,1,10000,4
500,0,10000,4,8,1,10000,1
500,1,10000,4,1,1,10000,1
500,2,10000,4,1,1,10000,1
500,3,10000,4,1,1,10000,1
500,4,10000,4,1,1,10000,1
501,0,10000,4,9,1,10000,5
501,1,10000,4,1,1,10000,5
501,2,10000,4,1,1,10000,5
501,3,10000,4,1,1,10000,5
501,4,10000,4,1,1,10000,5
502,0,10000,4,8,1,10000,2
502,1,10000,4,1,1,10000,2
502,2,10000,4,1,1,10000,2
502,3,10000,4,1,1,10000,2
502,4,10000,4,1,1,10000,2
503,0,10000,4,9,1,10000,4
503,1,10000,4,2,1,10000,4
503,2,10000,4,1,1,10000,4
503,3,10000,4,1,1,10000,4
503,4,10000,4,1,1,10000,4
504,0,10000,4,9,1,10000,2
504,1,10000,4,1,1,10000,2
504,2,10000,4,1,1,10000,2
504,3,10000,4,1,1,10000,2
504,4,10000,4,1,1,10000,2
505,0,10000,4,9,1,10000,6
505,1,10000,4,1,1,10000,6
505,2,10000,4,1,1,10000,6
505,3,10000,4,1,1,10000,6
505,4,10000,4,1,1,10000,6
506,0,10000,4,8,1,10000,3
506,1,10000,4,1,1,10000,3
506,2,10000,4,1,1,10000,3
506,3,10000,4,1,1,10000,3
506,4,10000,4,4,1,10000,3
507,0,10000,4,9,1,10000,2
507,1,10000,4,1,1,10000,2
507,2,10000,4,1,1,10000,2
507,3,10000,4,2,1,10000,2
507,4,10000,4,1,1,10000,2
508,0,10000,4,7,1,10000,3
508,1,10000,4,1,1,10000,3
508,2,10000,4,1,1,10000,3
508,3,10000,4,1,1,10000,3
508,4,10000,4,1,1,10000,3
509,0,10000,4,7,1,10000,2
509,1,10000,4,1,1,10000,2
509,2,10000,4,1,1,10000,2
509,3,10000,4,1,1,10000,2
509,4,10000,4,3,1,10000,2
510,0,10000,4,7,1,10000,6
510,1,10000,4,1,1,10000,6
510,2,10000,4,1,1,10000,6
510,3,10000,4,1,1,10000,6
510,4,10000,4,1,1,10000,6
511,0,10000,4,9,1,10000,5
511,1,10000,4,1,1,10000,5
511,2,10000,4,1,1,10000,5
511,3,10000,4,1,1,10000,5
511,4,10000,4,1,1,10000,5
512,0,10000,4,10,1,10000,1
512,1,10000,4,1,1,10000,1
512,2,10000,4,1,1,10000,1
512,3,10000,4,2,1,10000,1
512,4,10000,4,1,1,10000,1
513,0,10000,4,8,1,10000,3
513,1,10000,4,1,1,10000,3
513,2,10000,4,1,1,10000,3
513,3,10000,4,1,1,10000,3
513,4,10000,4,1,1,10000,3
514,0,10000,4,9,1,10000,4
514,1,10000,4,1,1,10000,4
514,2,10000,4,1,1,10000,4
514,3,10000,4,1,1,10000,4
514,4,10000,4,1,1,10000,4
515,0,10000,4,9,1,10000,3
515,1,10000,4,1,1,10000,3
515,2,10000,4,1,1,10000,3
515,3,10000,4,1,1,10000,3
515,4,10000,4,1,1,10000,3
516,0,10000,4,9,1,10000,4
516,1,10000,4,1,1,10000,4
516,2,10000,4,1,1,10000,4
516,3,10000,4,1,1,10000,4
516,4,10000,4,1,1,10000,4
517,0,10000,4,8,1,10000,1
517,1,10000,4,1,1,10000,1
517,2,10000,4,3,1,10000,1
517,3,10000,4,1,1,10000,1
517,4,10000,4,1,1,10000,1
518,0,10000,4,9,1,10000,4
518,1,10000,4,2,1,10000,4
518,2,10000,4,1,1,10000,4
518,3,10000,4,1,1,10000,4
518,4,10000,4,1,1,10000,4
519,0,10000,4,7,1,10000,0
519,1,10000,4,2,1,10000,0
519,2,10000,4,1,1,10000,0
519,3,10000,4,1,1,10000,0
519,4,10000,4,1,1,10000,0
520,0,10000,4,7,1,10000,4
520,1,10000,4,1,1,10000,4
520,2,10000,4,1,1,10000,4
520,3,10000,4,1,1,10000,4
520,4,10000,4,1,1,10000,4
521,0,10000,4,9,1,10000,5
521,1,10000,4,2,1,10000,5
521,2,10000,4,1,1,10000,5
521,3,10000,4,1,1,10000,5
521,4,10000,4,2,1,10000,5
522,0,10000,4,9,1,10000,2
522,1,10000,4,1,1,10000,2
522,2,10000,4,1,1,10000,2
522,3,10000,4,1,1,10000,2
522,4,10000,4,1,1,10000,2
523,0,10000,4,7,1,10000,4
523,1,10000,4,1,1,10000,4
523,2,10000,4,1,1,10000,4
523,3,10000,4,1,1,10000,4
523,4,10000,4,1,1,10000,4
524,0,10000,4,8,1,10000,3
524,1,10000,4,1,1,10000,3
524,2,10000,4,1,1,10000,3
524,3,10000,4,1,1,10000,3
524,4,10000,4,1,1,10000,3
525,0,10000,4,8,1,10000,2
525,1,10000,4,2,1,10000,2
525,2,10000,4,1,1,10000,2
525,3,10000,4,1,1,10000,2
525,4,10000,4,1,1,10000,2
526,0,10000,4,8,1,10000,5
526,1,10000,4,2,1,10000,5
526,2,10000,4,1,1,10000,5
526,3,10000,4,1,1,10000,5
526,4,10000,4,3,1,10000,5
527,0,10000,4,9,1,10000,7
527,1,10000,4,1,1,10000,7
527,2,10000,4,1,1,10000,7
527,3,10000,4,1,1,10000,7
527,4,10000,4,1,1,10000,7
528,0,10000,4,8,1,10000,3
528,1,10000,4,1,1,10000,3
528,2,10000,4,1,1,10000,3
528,3,10000,4,1,1,10000,3
528,4,10000,4,1,1,10000,3
529,0,10000,4,8,1,10000,2
529,1,10000,4,1,1,10000,2
529,2,10000,4,1,1,10000,2
529,3,10000,4,1,1,10000,2
529,4,10000,4,1,1,10000,2
530,0,10000,4,9,1,10000,6
530,1,10000,4,1,1,10000,6
530,2,10000,4,1,1,10000,6
530,3,10000,4,1,1,10000,6
530,4,10000,4,1,1,10000,6
531,0,10000,4,8,1,10000,1
531,1,10000,4,1,1,10000,1
531,2,10000,4,1,1,10000,1
531,3,10000,4,1,1,10000,1
531,4,10000,4,1,1,10000,1
532,0,10000,4,8,1,10000,1
532,1,10000,4,3,1,10000,1
532,2,10000,4,1,1,10000,1
532,3,10000,4,1,1,10000,1
532,4,10000,4,1,1,10000,1
533,0,10000,4,8,1,10000,3
533,1,10000,4,1,1,10000,3
533,2,10000,4,1,1,10000,3
533,3,10000,4,1,1,10000,3
533,4,10000,4,1,1,10000,3
534,0,10000,4,8,1,10000,6
534,1,10000,4,4,1,10000,6
534,2,10000,4,1,1,10000,6
534,3,10000,4,1,1,10000,6
534,4,10000,4,3,1,10000,6
535,0,10000,4,7,1,10000,4
535,1,10000,4,1,1,10000,4
535,2,10000,4,1,1,10000,4
535,3,10000,4,2,1,10000,4
535,4,10000,4,1,1,10000,4
536,0,10000,4,8,1,10000,5
536,1,10000,4,1,1,10000,5
536,2,10000,4,1,1,10000,5
536,3,10000,4,1,1,10000,5
536,4,10000,4,2,1,10000,5
537,0,10000,4,9,1,10000,2
537,1,10000,4,1,1,10000,2
537,2,10000,4,1,1,10000,2
537,3,10000,4,1,1,10000,2
537,4,10000,4,1,1,10000,2
538,0,10000,4,8,1,10000,2
538,1,10000,4,1,1,10000,2
538,2,10000,4,1,1,10000,2
538,3,10000,4,1,1,10000,2
538,4,10000,4,1,1,10000,2
539,0,10000,4,9,1,10000,4
539,1,10000,4,1,1,10000,4
539,2,10000,4,1,1,10000,4
539,3,10000,4,1,1,10000,4
539,4,10000,4,1,1,10000,4
540,0,10000,4,9,1,10000,3
540,1,10000,4,1,1,10000,3
540,2,10000,4,2,1,10000,3
540,3,10000,4,1,1,10000,3
540,4,10000,4,1,1,10000,3
541,0,10000,4,9,1,10000,1
541,1,10000,4,1,1,10000,1
541,2,10000,4,1,1,10000,1
541,3,10000,4,1,1,10000,1
541,4,10000,4,1,1,10000,1
542,0,10000,4,8,1,10000,5
542,1,10000,4,1,1,10000,5
542,2,10000,4,1,1,10000,5
542,3,10000,4,1,1,10000,5
542,4,10000,4,1,1,10000,5
543,0,10000,4,9,1,10000,1
543,1,10000,4,1,1,10000,1
543,2,10000,4,1,1,10000,1
543,3,10000,4,1,1,10000,1
543,4,10000,4,1,1,10000,1
544,0,10000,4,9,1,10000,0
544,1,10000,4,1,1,10000,0
544,2,10000,4,1,1,10000,0
544,3,10000,4,1,1,10000,0
544,4,10000,4,1,1,10000,0
545,0,10000,4,8,1,10000,5
545,1,10000,4,1,1,10000,5
545,2,10000,4,1,1,10000,5
545,3,10000,4,1,1,10000,5
545,4,10000,4,1,1,10000,5
546,0,10000,4,8,1,10000,2
546,1,10000,4,2,1,10000,2
546,2,10000,4,1,1,10000,2
546,3,10000,4,1,1,10000,2
546,4,10000,4,1,1,10000,2
547,0,10000,4,9,1,10000,4
547,1,10000,4,1,1,10000,4
547,2,10000,4,1,1,10000,4
547,3,10000,4,2,1,10000,4
547,4,10000,4,1,1,10000,4
548,0,10000,4,7,1,10000,4
548,1,10000,4,1,1,10000,4
548,2,10000,4,3,1,10000,4
548,3,10000,4,2,1,10000,4
548,4,10000,4,1,1,10000,4
549,0,10000,4,9,1,10000,3
549,1,10000,4,1,1,10000,3
549,2,10000,4,1,1,10000,3
549,3,10000,4,1,1,10000,3
549,4,10000,4,1,1,10000,3
550,0,10000,4,7,1,10000,2
550,1,10000,4,1,1,10000,2
550,2,10000,4,1,1,10000,2
550,3,10000,4,1,1,10000,2
550,4,10000,4,1,1,10000,2
551,0,10000,4,8,1,10000,3
551,1,10000,4,1,1,10000,3
551,2,10000,4,1,1,10000,3
551,3,10000,4,1,1,10000,3
551,4,10000,4,1,1,10000,3
552,0,10000,4,9,1,10000,2
552,1,10000,4,2,1,10000,2
552,2,10000,4,1,1,10000,2
552,3,10000,4,1,1,10000,2
552,4,10000,4,1,1,10000,2
553,0,10000,4,9,1,10000,3
553,1,10000,4,2,1,10000,3
553,2,10000,4,1,1,10000,3
553,3,10000,4,2,1,10000,3
553,4,10000,4,2,1,10000,3
554,0,10000,4,7,1,10000,1
554,1,10000,4,1,1,10000,1
554,2,10000,4,1,1,10000,1
554,3,10000,4,2,1,10000,1
554,4,10000,4,1,1,10000,1
555,0,10000,4,9,1,10000,6
555,1,10000,4,2,1,10000,6
555,2,10000,4,1,1,10000,6
555,3,10000,4,3,1,10000,6
555,4,10000,4,2,1,10000,6
556,0,10000,4,9,1,10000,7
556,1,10000,4,2,1,10000,7
556,2,10000,4,1,1,10000,7
556,3,10000,4,1,1,10000,7
556,4,10000,4,2,1,10000,7
557,0,10000,4,8,1,10000,6
557,1,10000,4,1,1,10000,6
557,2,10000,4,1,1,10000,6
557,3,10000,4,1,1,10000,6
557,4,10000,4,1,1,10000,6
558,0,10000,4,8,1,10000,5
558,1,10000,4,1,1,10000,5
558,2,10000,4,1,1,10000,5
558,3,10000,4,1,1,10000,5
558,4,10000,4,1,1,10000,5
559,0,10000,4,7,1,10000,4
559,1,10000,4,2,1,10000,4
559,2,10000,4,1,1,10000,4
559,3,10000,4,2,1,10000,4
559,4,10000,4,1,1,10000,4
560,0,10000,4,9,1,10000,1
560,1,10000,4,1,1,10000,1
560,2,10000,4,1,1,10000,1
560,3,10000,4,1,1,10000,1
560,4,10000,4,2,1,10000,1
561,0,10000,4,7,1,10000,2
561,1,10000,4,1,1,10000,2
561,2,10000,4,1,1,10000,2
561,3,10000,4,1,1,10000,2
561,4,10000,4,1,1,10000,2
562,0,10000,4,9,1,10000,5
562,1,10000,4,1,1,10000,5
562,2,10000,4,1,1,10000,5
562,3,10000,4,2,1,10000,5
562,4,10000,4,1,1,10000,5
563,0,10000,4,7,1,10000,4
563,1,10000,4,1,1,10000,4
563,2,10000,4,1,1,10000,4
563,3,10000,4,1,1,10000,4
563,4,10000,4,1,1,10000,4
564,0,10000,4,9,1,10000,0
564,1,10000,4,1,1,10000,0
564,2,10000,4,2,1,10000,0
564,3,10000,4,1,1,10000,0
564,4,10000,4,1,1,10000,0
565,0,10000,4,8,1,10000,5
565,1,10000,4,1,1,10000,5
565,2,10000,4,1,1,10000,5
565,3,10000,4,1,1,10000,5
565,4,10000,4,1,1,10000,5
566,0,10000,4,9,1,10000,7
566,1,10000,4,1,1,10000,7
566,2,10000,4,1,1,10000,7
566,3,10000,4,1,1,10000,7
566,4,10000,4,1,1,10000,7
567,0,10000,4,9,1,10000,6
567,1,10000,4,1,1,10000,6
567,2,10000,4,1,1,10000,6
567,3,10000,4,1,1,10000,6
567,4,10000,4,1,1,10000,6
568,0,10000,4,9,1,10000,1
568,1,10000,4,1,1,10000,1
568,2,10000,4,1,1,10000,1
568,3,10000,4,1,1,10000,1
568,4,10000,4,1,1,10000,1
569,0,10000,4,9,1,10000,2
569,1,10000,4,1,1,10000,2
569,2,10000,4,1,1,10000,2
569,3,10000,4,1,1,10000,2
569,4,10000,4,2,1,10000,2
570,0,10000,4,9,1,10000,5
570,1,10000,4,1,1,10000,5
570,2,10000,4,1,1,10000,5
570,3,10000,4,1,1,10000,5
570,4,10000,4,1,1,10000,5
571,0,10000,4,9,1,10000,4
571,1,10000,4,1,1,10000,4
571,2,10000,4,1,1,10000,4
571,3,10000,4,1,1,10000,4
571,4,10000,4,1,1,10000,4
572,0,10000,4,9,1,10000,6
572,1,10000,4,1,1,10000,6
572,2,10000,4,2,1,10000,6
572,3,10000,4,1,1,10000,6
572,4,10000,4,1,1,10000,6
573,0,10000,4,9,1,10000,2
573,1,10000,4,1,1,10000,2
573,2,10000,4,1,1,10000,2
573,3,10000,4,1,1,10000,2
573,4,10000,4,1,1,10000,2
574,0,10000,4,8,1,10000,4
574,1,10000,4,2,1,10000,4
574,2,10000,4,1,1,10000,4
574,3,10000,4,1,1,10000,4
574,4,10000,4,1,1,10000,4
575,0,10000,4,9,1,10000,2
575,1,10000,4,1,1,10000,2
575,2,10000,4,1,1,10000,2
575,3,10000,4,1,1,10000,2
575,4,10000,4,1,1,10000,2
576,0,10000,4,9,1,10000,1
576,1,10000,4,2,1,10000,1
576,2,10000,4,1,1,10000,1
576,3,10000,4,1,1,10000,1
576,4,10000,4,1,1,10000,1
577,0,10000,4,7,1,10000,3
577,1,10000,4,1,1,10000,3
577,2,10000,4,2,1,10000,3
577,3,10000,4,2,1,10000,3
577,4,10000,4,2,1,10000,3
578,0,10000,4,9,1,10000,3
578,1,10000,4,1,1,10000,3
578,2,10000,4,1,1,10000,3
578,3,10000,4,2,1,10000,3
578,4,10000,4,3,1,10000,3
579,0,10000,4,8,1,10000,2
579,1,10000,4,1,1,10000,2
579,2,10000,4,1,1,10000,2
579,3,10000,4,1,1,10000,2
579,4,10000,4,1,1,10000,2
580,0,10000,4,7,1,10000,2
580,1,10000,4,1,1,10000,2
580,2,10000,4,1,1,10000,2
580,3,10000,4,1,1,10000,2
580,4,10000,4,1,1,10000,2
581,0,10000,4,9,1,10000,4
581,1,10000,4,1,1,10000,4
581,2,10000,4,1,1,10000,4
581,3,10000,4,1,1,10000,4
581,4,10000,4,4,1,10000,4
582,0,10000,4,8,1,10000,3
582,1,10000,4,1,1,10000,3
582,2,10000,4,1,1,10000,3
582,3,10000,4,1,1,10000,3
582,4,10000,4,2,1,10000,3
583,0,10000,4,7,1,10000,7
583,1,10000,4,1,1,10000,7
583,2,10000,4,1,1,10000,7
583,3,10000,4,1,1,10000,7
583,4,10000,4,4,1,10000,7
584,0,10000,4,8,1,10000,5
584,1,10000,4,1,1,10000,5
584,2,10000,4,1,1,10000,5
584,3,10000,4,2,1,10000,5
584,4,10000,4,1,1,10000,5
585,0,10000,4,10,1,10000,6
585,1,10000,4,1,1,10000,6
585,2,10000,4,1,1,10000,6
585,3,10000,4,2,1,10000,6
585,4,10000,4,2,1,10000,6
586,0,10000,4,8,1,10000,5
586,1,10000,4,1,1,10000,5
586,2,10000,4,1,1,10000,5
586,3,10000,4,1,1,10000,5
586,4,10000,4,2,1,10000,5
587,0,10000,4,9,1,10000,2
587,1,10000,4,1,1,10000,2
587,2,10000,4,1,1,10000,2
587,3,10000,4,1,1,10000,2
587,4,10000,4,1,1,10000,2
588,0,10000,4,8,1,10000,3
588,1,10000,4,1,1,10000,3
588,2,10000,4,2,1,10000,3
588,3,10000,4,3,1,10000,3
588,4,10000,4,1,1,10000,3
589,0,10000,4,8,1,10000,4
589,1,10000,4,1,1,10000,4
589,2,10000,4,1,1,10000,4
589,3,10000,4,1,1,10000,4
589,4,10000,4,1,1,10000,4
590,0,10000,4,9,1,10000,1
590,1,10000,4,1,1,10000,1
590,2,10000,4,1,1,10000,1
590,3,10000,4,1,1,10000,1
590,4,10000,4,2,1,10000,1
591,0,10000,4,7,1,10000,5
591,1,10000,4,1,1,10000,5
591,2,10000,4,1,1,10000,5
591,3,10000,4,2,1,10000,5
591,4,10000,4,2,1,10000,5
592,0,10000,4,8,1,10000,2
592,1,10000,4,2,1,10000,2
592,2,10000,4,1,1,10000,2
592,3,10000,4,1,1,10000,2
592,4,10000,4,1,1,10000,2
593,0,10000,4,9,1,10000,2
593,1,10000,4,1,1,10000,2
593,2,10000,4,3,1,10000,2
593,3,10000,4,1,1,10000,2
593,4,10000,4,1,1,10000,2
594,0,10000,4,9,1,10000,6
594,1,10000,4,1,1,10000,6
594,2,10000,4,1,1,10000,6
594,3,10000,4,1,1,10000,6
594,4,10000,4,1,1,10000,6
595,0,10000,4,8,1,10000,4
595,1,10000,4,1,1,10000,4
595,2,10000,4,1,1,10000,4
595,3,10000,4,1,1,10000,4
595,4,10000,4,1,1,10000,4
596,0,10000,4,9,1,10000,2
596,1,10000,4,1,1,10000,2
596,2,10000,4,1,1,10000,2
596,3,10000,4,1,1,10000,2
596,4,10000,4,1,1,10000,2
597,0,10000,4,8,1,10000,5
597,1,10000,4,2,1,10000,5
597,2,10000,4,3,1,10000,5
597,3,10000,4,3,1,10000,5
597,4,10000,4,1,1,10000,5
598,0,10000,4,8,1,10000,5
598,1,10000,4,1,1,10000,5
598,2,10000,4,1,1,10000,5
598,3,10000,4,1,1,10000,5
598,4,10000,4,1,1,10000,5
599,0,10000,4,8,1,10000,2
599,1,10000,4,1,1,10000,2
599,2,10000,4,1,1,10000,2
599,3,10000,4,1,1,10000,2
599,4,10000,4,1,1,10000,2
600,0,10000,5,7,1,10000,0
600,1,10000,5,1,1,10000,0
600,2,10000,5,1,1,10000,0
600,3,10000,5,1,1,10000,0
600,4,10000,5,1,1,10000,0
601,0,10000,5,6,1,10000,0
601,1,10000,5,1,1,10000,0
601,2,10000,5,1,1,10000,0
601,3,10000,5,1,1,10000,0
601,4,10000,5,1,1,10000,0
602,0,10000,5,8,1,10000,1
602,1,10000,5,1,1,10000,1
602,2,10000,5,1,1,10000,1
602,3,10000,5,1,1,10000,1
602,4,10000,5,1,1,10000,1
603,0,10000,5,8,1,10000,0
603,1,10000,5,1,1,10000,0
603,2,10000,5,1,1,10000,0
603,3,10000,5,1,1,10000,0
603,4,10000,5,1,1,10000,0
604,0,10000,5,8,1,10000,0
604,1,10000,5,2,1,10000,0
604,2,10000,5,1,1,10000,0
604,3,10000,5,1,1,10000,0
604,4,10000,5,1,1,10000,0
605,0,10000,5,8,1,10000,0
605,1,10000,5,1,1,10000,0
605,2,10000,5,1,1,10000,0
605,3,10000,5,1,1,10000,0
605,4,10000,5,1,1,10000,0
606,0,10000,5,6,1,10000,0
606,1,10000,5,1,1,10000,0
606,2,10000,5,1,1,10000,0
606,3,10000,5,1,1,10000,0
606,4,10000,5,1,1,10000,0
607,0,10000,5,8,1,10000,0
607,1,10000,5,1,1,10000,0
607,2,10000,5,1,1,10000,0
607,3,10000,5,1,1,10000,0
607,4,10000,5,1,1,10000,0
608,0,10000,5,8,1,10000,0
608,1,10000,5,1,1,10000,0
608,2,10000,5,1,1,10000,0
608,3,10000,5,1,1,10000,0
608,4,10000,5,1,1,10000,0
609,0,10000,5,8,1,10000,0
609,1,10000,5,1,1,10000,0
609,2,10000,5,2,1,10000,0
609,3,10000,5,1,1,10000,0
609,4,10000,5,1,1,10000,0
610,0,10000,5,8,1,10000,0
610,1,10000,5,1,1,10000,0
610,2,10000,5,1,1,10000,0
610,3,10000,5,1,1,10000,0
610,4,10000,5,1,1,10000,0
611,0,10000,5,6,1,10000,0
611,1,10000,5,1,1,10000,0
611,2,10000,5,1,1,10000,0
611,3,10000,5,1,1,10000,0
611,4,10000,5,1,1,10000,0
612,0,10000,5,8,1,10000,1
612,1,10000,5,1,1,10000,1
612,2,10000,5,1,1,10000,1
612,3,10000,5,1,1,10000,1
612,4,10000,5,1,1,10000,1
613,0,10000,5,7,1,10000,1
613,1,10000,5,1,1,10000,1
613,2,10000,5,1,1,10000,1
613,3,10000,5,1,1,10000,1
613,4,10000,5,1,1,10000,1
614,0,10000,5,6,1,10000,0
614,1,10000,5,1,1,10000,0
614,2,10000,5,1,1,10000,0
614,3,10000,5,1,1,10000,0
614,4,10000,5,1,1,10000,0
615,0,10000,5,7,1,10000,0
615,1,10000,5,1,1,10000,0
615,2,10000,5,1,1,10000,0
615,3,10000,5,1,1,10000,0
615,4,10000,5,1,1,10000,0
616,0,10000,5,7,1,10000,1
616,1,10000,5,1,1,10000,1
616,2,10000,5,3,1,10000,1
616,3,10000,5,1,1,10000,1
616,4,10000,5,1,1,10000,1
617,0,10000,5,8,1,10000,0
617,1,10000,5,1,1,10000,0
617,2,10000,5,1,1,10000,0
617,3,10000,5,1,1,10000,0
617,4,10000,5,1,1,10000,0
618,0,10000,5,7,1,10000,1
618,1,10000,5,1,1,10000,1
618,2,10000,5,1,1,10000,1
618,3,10000,5,1,1,10000,1
618,4,10000,5,1,1,10000,1
619,0,10000,5,8,1,10000,1
619,1,10000,5,1,1,10000,1
619,2,10000,5,1,1,10000,1
619,3,10000,5,1,1,10000,1
619,4,10000,5,2,1,10000,1
620,0,10000,5,6,1,10000,0
620,1,10000,5,1,1,10000,0
620,2,10000,5,1,1,10000,0
620,3,10000,5,1,1,10000,0
620,4,10000,5,1,1,10000,0
621,0,10000,5,8,1,10000,0
621,1,10000,5,1,1,10000,0
621,2,10000,5,1,1,10000,0
621,3,10000,5,1,1,10000,0
621,4,10000,5,2,1,10000,0
622,0,10000,5,7,1,10000,2
622,1,10000,5,1,1,10000,2
622,2,10000,5,1,1,10000,2
622,3,10000,5,1,1,10000,2
622,4,10000,5,1,1,10000,2
623,0,10000,5,7,1,10000,0
623,1,10000,5,1,1,10000,0
623,2,10000,5,1,1,10000,0
623,3,10000,5,1,1,10000,0
623,4,10000,5,1,1,10000,0
624,0,10000,5,7,1,10000,0
624,1,10000,5,1,1,10000,0
624,2,10000,5,1,1,10000,0
624,3,10000,5,1,1,10000,0
624,4,10000,5,1,1,10000,0
625,0,10000,5,8,1,10000,0
625,1,10000,5,1,1,10000,0
625,2,10000,5,1,1,10000,0
625,3,10000,5,2,1,10000,0
625,4,10000,5,1,1,10000,0
626,0,10000,5,8,1,10000,0
626,1,10000,5,1,1,10000,0
626,2,10000,5,1,1,10000,0
626,3,10000,5,1,1,10000,0
626,4,10000,5,1,1,10000,0
627,0,10000,5,8,1,10000,0
627,1,10000,5,1,1,10000,0
627,2,10000,5,1,1,10000,0
627,3,10000,5,1,1,10000,0
627,4,10000,5,1,1,10000,0
628,0,10000,5,6,1,10000,0
628,1,10000,5,1,1,10000,0
628,2,10000,5,2,1,10000,0
628,3,10000,5,1,1,10000,0
628,4,10000,5,1,1,10000,0
629,0,10000,5,8,1,10000,2
629,1,10000,5,1,1,10000,2
629,2,10000,5,2,1,10000,2
629,3,10000,5,1,1,10000,2
629,4,10000,5,3,1,10000,2
630,0,10000,5,8,1,10000,1
630,1,10000,5,1,1,10000,1
630,2,10000,5,1,1,10000,1
630,3,10000,5,1,1,10000,1
630,4,10000,5,1,1,10000,1
631,0,10000,5,6,1,10000,0
631,1,10000,5,1,1,10000,0
631,2,10000,5,1,1,10000,0
631,3,10000,5,1,1,10000,0
631,4,10000,5,1,1,10000,0
632,0,10000,5,7,1,10000,1
632,1,10000,5,1,1,10000,1
632,2,10000,5,1,1,10000,1
632,3,10000,5,1,1,10000,1
632,4,10000,5,1,1,10000,1
633,0,10000,5,7,1,10000,0
633,1,10000,5,1,1,10000,0
633,2,10000,5,1,1,10000,0
633,3,10000,5,1,1,10000,0
633,4,10000,5,1,1,10000,0
634,0,10000,5,7,1,10000,0
634,1,10000,5,1,1,10000,0
634,2,10000,5,1,1,10000,0
634,3,10000,5,1,1,10000,0
634,4,10000,5,1,1,10000,0
635,0,10000,5,7,1,10000,1
635,1,10000,5,1,1,10000,1
635,2,10000,5,1,1,10000,1
635,3,10000,5,1,1,10000,1
635,4,10000,5,1,1,10000,1
636,0,10000,5,8,1,10000,0
636,1,10000,5,1,1,10000,0
636,2,10000,5,1,1,10000,0
636,3,10000,5,1,1,10000,0
636,4,10000,5,1,1,10000,0
637,0,10000,5,8,1,10000,0
637,1,10000,5,1,1,10000,0
637,2,10000,5,1,1,10000,0
637,3,10000,5,1,1,10000,0
637,4,10000,5,1,1,10000,0
638,0,10000,5,7,1,10000,3
638,1,10000,5,2,1,10000,3
638,2,10000,5,1,1,10000,3
638,3,10000,5,1,1,10000,3
638,4,10000,5,1,1,10000,3
639,0,10000,5,7,1,10000,0
639,1,10000,5,1,1,10000,0
639,2,10000,5,1,1,10000,0
639,3,10000,5,1,1,10000,0
639,4,10000,5,1,1,10000,0
640,0,10000,5,7,1,10000,0
640,1,10000,5,1,1,10000,0
640,2,10000,5,2,1,10000,0
640,3,10000,5,1,1,10000,0
640,4,10000,5,1,1,10000,0
641,0,10000,5,7,1,10000,0
641,1,10000,5,1,1,10000,0
641,2,10000,5,1,1,10000,0
641,3,10000,5,1,1,10000,0
641,4,10000,5,2,1,10000,0
642,0,10000,5,7,1,10000,0
642,1,10000,5,1,1,10000,0
642,2,10000,5,1,1,10000,0
642,3,10000,5,2,1,10000,0
642,4,10000,5,1,1,10000,0
643,0,10000,5,8,1,10000,0
643,1,10000,5,1,1,10000,0
643,2,10000,5,1,1,10000,0
643,3,10000,5,1,1,10000,0
643,4,10000,5,1,1,10000,0
644,0,10000,5,8,1,10000,0
644,1,10000,5,1,1,10000,0
644,2,10000,5,1,1,10000,0
644,3,10000,5,1,1,10000,0
644,4,10000,5,2,1,10000,0
645,0,10000,5,8,1,10000,0
645,1,10000,5,2,1,10000,0
645,2,10000,5,1,1,10000,0
645,3,10000,5,3,1,10000,0
