epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1751274853562,2025-06-30T12.14.13.562,3.670,0.143,0.255,1.060
1751274853572,2025-06-30T12.14.13.572,3.680,0.137,0.246,1.050
1751274853582,2025-06-30T12.14.13.582,3.690,0.148,0.232,1.043
1751274853592,2025-06-30T12.14.13.592,3.700,0.181,0.220,1.025
1751274853602,2025-06-30T12.14.13.602,3.710,0.215,0.216,1.008
1751274853612,2025-06-30T12.14.13.612,3.720,0.254,0.207,0.993
1751274853622,2025-06-30T12.14.13.622,3.730,0.272,0.200,0.985
1751274853632,2025-06-30T12.14.13.632,3.740,0.233,0.186,0.976
1751274853642,2025-06-30T12.14.13.642,3.750,0.176,0.178,0.942
1751274853652,2025-06-30T12.14.13.652,3.760,0.140,0.171,0.905
1751274853662,2025-06-30T12.14.13.662,3.770,0.124,0.171,0.875
1751274853672,2025-06-30T12.14.13.672,3.780,0.108,0.166,0.872
1751274853682,2025-06-30T12.14.13.682,3.790,0.094,0.144,0.888
1751274853692,2025-06-30T12.14.13.692,3.800,0.086,0.137,0.907
1751274853702,2025-06-30T12.14.13.702,3.810,0.090,0.137,0.916
1751274853712,2025-06-30T12.14.13.712,3.820,0.087,0.132,0.922
1751274853722,2025-06-30T12.14.13.722,3.830,0.079,0.120,0.926
1751274853732,2025-06-30T12.14.13.732,3.840,0.067,0.106,0.931
1751274853742,2025-06-30T12.14.13.742,3.850,0.052,0.096,0.933
1751274853752,2025-06-30T12.14.13.752,3.860,0.021,0.093,0.929
1751274853762,2025-06-30T12.14.13.762,3.870,-0.007,0.075,0.918
1751274853772,2025-06-30T12.14.13.772,3.880,-0.021,0.062,0.912
1751274853782,2025-06-30T12.14.13.782,3.890,-0.031,0.048,0.906
1751274853792,2025-06-30T12.14.13.792,3.900,-0.032,0.034,0.895
1751274853802,2025-06-30T12.14.13.802,3.910,-0.023,0.035,0.881
1751274853812,2025-06-30T12.14.13.812,3.920,-0.033,0.044,0.876
1751274853822,2025-06-30T12.14.13.822,3.930,-0.051,0.048,0.858
1751274853832,2025-06-30T12.14.13.832,3.940,-0.080,0.050,0.833
1751274853842,2025-06-30T12.14.13.842,3.950,-0.122,0.040,0.816
1751274853852,2025-06-30T12.14.13.852,3.960,-0.148,0.031,0.804
1751274853862,2025-06-30T12.14.13.862,3.970,-0.156,0.016,0.807
1751274853872,2025-06-30T12.14.13.872,3.980,-0.132,-0.002,0.824
1751274853882,2025-06-30T12.14.13.882,3.990,-0.090,-0.008,0.836
1751274853892,2025-06-30T12.14.13.892,4.000,-0.066,-0.006,0.838
1751274853902,2025-06-30T12.14.13.902,4.010,-0.075,-0.009,0.834
1751274853912,2025-06-30T12.14.13.912,4.020,-0.106,-0.010,0.832
1751274853922,2025-06-30T12.14.13.922,4.030,-0.124,-0.013,0.828
1751274853932,2025-06-30T12.14.13.932,4.040,-0.128,-0.017,0.835
1751274853942,2025-06-30T12.14.13.942,4.050,-0.150,-0.017,0.843
1751274853952,2025-06-30T12.14.13.952,4.060,-0.176,-0.015,0.857
1751274853962,2025-06-30T12.14.13.962,4.070,-0.168,-0.013,0.873
1751274853972,2025-06-30T12.14.13.972,4.080,-0.156,-0.012,0.880
1751274853982,2025-06-30T12.14.13.982,4.090,-0.149,-0.011,0.884
1751274853992,2025-06-30T12.14.13.992,4.100,-0.121,-0.011,0.890
1751274854002,2025-06-30T12.14.14.002,4.110,-0.113,-0.012,0.898
1751274854012,2025-06-30T12.14.14.012,4.120,-0.129,-0.024,0.909
1751274854022,2025-06-30T12.14.14.022,4.130,-0.146,-0.030,0.917
1751274854032,2025-06-30T12.14.14.032,4.140,-0.141,-0.028,0.926
1751274854042,2025-06-30T12.14.14.042,4.150,-0.140,-0.029,0.931
1751274854052,2025-06-30T12.14.14.052,4.160,-0.130,-0.035,0.943
1751274854062,2025-06-30T12.14.14.062,4.170,-0.114,-0.035,0.969
1751274854072,2025-06-30T12.14.14.072,4.180,-0.110,-0.034,0.986
1751274854082,2025-06-30T12.14.14.082,4.190,-0.122,-0.029,0.990
1751274854092,2025-06-30T12.14.14.092,4.200,-0.145,-0.022,0.978
1751274854102,2025-06-30T12.14.14.102,4.210,-0.158,-0.018,0.970
1751274854112,2025-06-30T12.14.14.112,4.220,-0.144,-0.009,0.980
1751274854122,2025-06-30T12.14.14.122,4.230,-0.129,-0.006,1.000
1751274854132,2025-06-30T12.14.14.132,4.240,-0.119,-0.010,1.005
1751274854142,2025-06-30T12.14.14.142,4.250,-0.108,-0.013,1.003
1751274854152,2025-06-30T12.14.14.152,4.260,-0.104,-0.017,1.003
1751274854162,2025-06-30T12.14.14.162,4.270,-0.107,-0.023,1.007
1751274854172,2025-06-30T12.14.14.172,4.280,-0.108,-0.024,1.011
1751274854182,2025-06-30T12.14.14.182,4.290,-0.102,-0.022,1.017
1751274854192,2025-06-30T12.14.14.192,4.300,-0.095,-0.019,1.013
1751274854202,2025-06-30T12.14.14.202,4.310,-0.092,-0.020,1.008
1751274854212,2025-06-30T12.14.14.212,4.320,-0.086,-0.024,1.004
1751274854222,2025-06-30T12.14.14.222,4.330,-0.070,-0.020,0.999
1751274854232,2025-06-30T12.14.14.232,4.340,-0.063,-0.019,1.001
1751274854242,2025-06-30T12.14.14.242,4.350,-0.050,-0.024,1.016
1751274854252,2025-06-30T12.14.14.252,4.360,-0.040,-0.026,1.020
1751274854262,2025-06-30T12.14.14.262,4.370,-0.026,-0.029,1.024
1751274854272,2025-06-30T12.14.14.272,4.380,-0.030,-0.027,1.021
1751274854282,2025-06-30T12.14.14.282,4.390,-0.047,-0.023,1.006
1751274854292,2025-06-30T12.14.14.292,4.400,-0.053,-0.027,0.995
1751274854302,2025-06-30T12.14.14.302,4.410,-0.051,-0.032,0.992
1751274854312,2025-06-30T12.14.14.312,4.420,-0.047,-0.037,0.991
1751274854322,2025-06-30T12.14.14.322,4.430,-0.033,-0.047,0.989
1751274854332,2025-06-30T12.14.14.332,4.440,-0.009,-0.053,0.987
1751274854342,2025-06-30T12.14.14.342,4.450,-0.015,-0.057,0.977
1751274854352,2025-06-30T12.14.14.352,4.460,-0.026,-0.065,0.973
1751274854362,2025-06-30T12.14.14.362,4.470,-0.023,-0.069,0.961
1751274854372,2025-06-30T12.14.14.372,4.480,-0.013,-0.067,0.952
1751274854382,2025-06-30T12.14.14.382,4.490,-0.005,-0.065,0.937
1751274854392,2025-06-30T12.14.14.392,4.500,0.005,-0.070,0.917
1751274854402,2025-06-30T12.14.14.402,4.510,0.019,-0.080,0.906
1751274854412,2025-06-30T12.14.14.412,4.520,0.023,-0.092,0.892
1751274854422,2025-06-30T12.14.14.422,4.530,0.021,-0.102,0.888
1751274854432,2025-06-30T12.14.14.432,4.540,0.028,-0.107,0.878
1751274854442,2025-06-30T12.14.14.442,4.550,0.035,-0.092,0.856
1751274854452,2025-06-30T12.14.14.452,4.560,0.022,-0.064,0.842
1751274854462,2025-06-30T12.14.14.462,4.570,0.015,-0.036,0.842
1751274854472,2025-06-30T12.14.14.472,4.580,0.009,-0.023,0.842
1751274854482,2025-06-30T12.14.14.482,4.590,0.003,-0.022,0.848
1751274854492,2025-06-30T12.14.14.492,4.600,0.012,-0.010,0.859
1751274854502,2025-06-30T12.14.14.502,4.610,0.006,-0.004,0.878
1751274854512,2025-06-30T12.14.14.512,4.620,-0.018,-0.005,0.877
1751274854522,2025-06-30T12.14.14.522,4.630,-0.036,0.000,0.856
1751274854532,2025-06-30T12.14.14.532,4.640,-0.054,0.020,0.837
1751274854542,2025-06-30T12.14.14.542,4.650,-0.059,0.034,0.827
1751274854552,2025-06-30T12.14.14.552,4.660,-0.060,0.043,0.823
1751274854562,2025-06-30T12.14.14.562,4.670,-0.045,0.058,0.819
1751274854572,2025-06-30T12.14.14.572,4.680,-0.029,0.071,0.818
1751274854582,2025-06-30T12.14.14.582,4.690,-0.017,0.071,0.821
1751274854592,2025-06-30T12.14.14.592,4.700,-0.017,0.074,0.823
1751274854602,2025-06-30T12.14.14.602,4.710,-0.023,0.084,0.819
1751274854612,2025-06-30T12.14.14.612,4.720,-0.028,0.104,0.815
1751274854622,2025-06-30T12.14.14.622,4.730,-0.033,0.138,0.803
1751274854632,2025-06-30T12.14.14.632,4.740,-0.038,0.176,0.794
1751274854642,2025-06-30T12.14.14.642,4.750,-0.058,0.206,0.802
1751274854652,2025-06-30T12.14.14.652,4.760,-0.074,0.202,0.808
1751274854662,2025-06-30T12.14.14.662,4.770,-0.068,0.180,0.832
1751274854672,2025-06-30T12.14.14.672,4.780,-0.050,0.167,0.870
1751274854682,2025-06-30T12.14.14.682,4.790,0.008,0.164,0.910
1751274854692,2025-06-30T12.14.14.692,4.800,0.063,0.172,0.942
1751274854702,2025-06-30T12.14.14.702,4.810,0.087,0.188,0.958
1751274854712,2025-06-30T12.14.14.712,4.820,0.083,0.218,0.944
1751274854722,2025-06-30T12.14.14.722,4.830,0.072,0.240,0.919
1751274854732,2025-06-30T12.14.14.732,4.840,0.053,0.237,0.911
1751274854742,2025-06-30T12.14.14.742,4.850,0.051,0.229,0.938
1751274854752,2025-06-30T12.14.14.752,4.860,0.071,0.232,1.018
1751274854762,2025-06-30T12.14.14.762,4.870,0.081,0.247,1.089
1751274854772,2025-06-30T12.14.14.772,4.880,0.075,0.251,1.114
1751274854782,2025-06-30T12.14.14.782,4.890,0.047,0.259,1.105
1751274854792,2025-06-30T12.14.14.792,4.900,0.003,0.274,1.106
1751274854802,2025-06-30T12.14.14.802,4.910,-0.005,0.286,1.106
1751274854812,2025-06-30T12.14.14.812,4.920,0.002,0.314,1.113
1751274854822,2025-06-30T12.14.14.822,4.930,-0.005,0.331,1.131
1751274854832,2025-06-30T12.14.14.832,4.940,-0.006,0.343,1.150
1751274854842,2025-06-30T12.14.14.842,4.950,0.001,0.358,1.150
1751274854852,2025-06-30T12.14.14.852,4.960,0.009,0.367,1.158
1751274854862,2025-06-30T12.14.14.862,4.970,0.025,0.359,1.185
1751274854872,2025-06-30T12.14.14.872,4.980,0.036,0.354,1.209
1751274854882,2025-06-30T12.14.14.882,4.990,0.046,0.364,1.223
1751274854892,2025-06-30T12.14.14.892,5.000,0.048,0.375,1.223
1751274854902,2025-06-30T12.14.14.902,5.010,0.031,0.395,1.211
1751274854912,2025-06-30T12.14.14.912,5.020,-0.000,0.413,1.204
1751274854922,2025-06-30T12.14.14.922,5.030,-0.021,0.411,1.219
1751274854932,2025-06-30T12.14.14.932,5.040,-0.014,0.415,1.230
1751274854942,2025-06-30T12.14.14.942,5.050,0.002,0.434,1.234
1751274854952,2025-06-30T12.14.14.952,5.060,0.006,0.448,1.228
1751274854962,2025-06-30T12.14.14.962,5.070,0.015,0.461,1.218
1751274854972,2025-06-30T12.14.14.972,5.080,0.028,0.466,1.221
1751274854982,2025-06-30T12.14.14.982,5.090,0.027,0.456,1.223
1751274854992,2025-06-30T12.14.14.992,5.100,0.031,0.449,1.221
1751274855002,2025-06-30T12.14.15.002,5.110,0.046,0.447,1.208
1751274855012,2025-06-30T12.14.15.012,5.120,0.042,0.453,1.206
1751274855022,2025-06-30T12.14.15.022,5.130,0.059,0.447,1.192
1751274855032,2025-06-30T12.14.15.032,5.140,0.070,0.440,1.177
1751274855042,2025-06-30T12.14.15.042,5.150,0.082,0.434,1.169
1751274855052,2025-06-30T12.14.15.052,5.160,0.104,0.434,1.170
1751274855062,2025-06-30T12.14.15.062,5.170,0.117,0.429,1.168
1751274855072,2025-06-30T12.14.15.072,5.180,0.115,0.410,1.160
1751274855082,2025-06-30T12.14.15.082,5.190,0.127,0.401,1.157
1751274855092,2025-06-30T12.14.15.092,5.200,0.146,0.400,1.160
1751274855102,2025-06-30T12.14.15.102,5.210,0.156,0.393,1.165
1751274855112,2025-06-30T12.14.15.112,5.220,0.162,0.389,1.170
1751274855122,2025-06-30T12.14.15.122,5.230,0.178,0.380,1.173
1751274855132,2025-06-30T12.14.15.132,5.240,0.174,0.380,1.174
1751274855142,2025-06-30T12.14.15.142,5.250,0.160,0.389,1.176
1751274855152,2025-06-30T12.14.15.152,5.260,0.149,0.385,1.171
1751274855162,2025-06-30T12.14.15.162,5.270,0.131,0.379,1.168
1751274855172,2025-06-30T12.14.15.172,5.280,0.138,0.369,1.184
1751274855182,2025-06-30T12.14.15.182,5.290,0.172,0.359,1.185
1751274855192,2025-06-30T12.14.15.192,5.300,0.203,0.360,1.178
1751274855202,2025-06-30T12.14.15.202,5.310,0.209,0.353,1.169
1751274855212,2025-06-30T12.14.15.212,5.320,0.217,0.342,1.165
1751274855222,2025-06-30T12.14.15.222,5.330,0.227,0.330,1.162
1751274855232,2025-06-30T12.14.15.232,5.340,0.207,0.308,1.157
1751274855242,2025-06-30T12.14.15.242,5.350,0.184,0.287,1.139
1751274855252,2025-06-30T12.14.15.252,5.360,0.171,0.279,1.127
1751274855262,2025-06-30T12.14.15.262,5.370,0.157,0.268,1.119
1751274855272,2025-06-30T12.14.15.272,5.380,0.146,0.263,1.104
1751274855282,2025-06-30T12.14.15.282,5.390,0.142,0.258,1.088
1751274855292,2025-06-30T12.14.15.292,5.400,0.147,0.245,1.065
1751274855302,2025-06-30T12.14.15.302,5.410,0.150,0.231,1.047
1751274855312,2025-06-30T12.14.15.312,5.420,0.150,0.213,1.030
1751274855322,2025-06-30T12.14.15.322,5.430,0.151,0.207,1.012
1751274855332,2025-06-30T12.14.15.332,5.440,0.152,0.199,1.000
1751274855342,2025-06-30T12.14.15.342,5.450,0.134,0.188,0.995
1751274855352,2025-06-30T12.14.15.352,5.460,0.123,0.177,0.987
1751274855362,2025-06-30T12.14.15.362,5.470,0.122,0.172,0.981
1751274855372,2025-06-30T12.14.15.372,5.480,0.121,0.161,0.977
1751274855382,2025-06-30T12.14.15.382,5.490,0.120,0.150,0.961
1751274855392,2025-06-30T12.14.15.392,5.500,0.111,0.144,0.944
1751274855402,2025-06-30T12.14.15.402,5.510,0.107,0.132,0.950
1751274855412,2025-06-30T12.14.15.412,5.520,0.107,0.125,0.955
1751274855422,2025-06-30T12.14.15.422,5.530,0.101,0.120,0.967
1751274855432,2025-06-30T12.14.15.432,5.540,0.084,0.099,0.984
1751274855442,2025-06-30T12.14.15.442,5.550,0.062,0.088,0.988
1751274855452,2025-06-30T12.14.15.452,5.560,0.027,0.088,0.980
1751274855462,2025-06-30T12.14.15.462,5.570,-0.001,0.070,0.981
1751274855472,2025-06-30T12.14.15.472,5.580,-0.009,0.060,0.985
1751274855482,2025-06-30T12.14.15.482,5.590,-0.024,0.063,0.983
1751274855492,2025-06-30T12.14.15.492,5.600,-0.060,0.053,0.975
1751274855502,2025-06-30T12.14.15.502,5.610,-0.104,0.050,0.942
1751274855512,2025-06-30T12.14.15.512,5.620,-0.139,0.058,0.901
1751274855522,2025-06-30T12.14.15.522,5.630,-0.168,0.049,0.868
1751274855532,2025-06-30T12.14.15.532,5.640,-0.184,0.034,0.846
1751274855542,2025-06-30T12.14.15.542,5.650,-0.180,0.021,0.843
1751274855552,2025-06-30T12.14.15.552,5.660,-0.180,0.013,0.839
1751274855562,2025-06-30T12.14.15.562,5.670,-0.182,-0.001,0.829
1751274855572,2025-06-30T12.14.15.572,5.680,-0.188,-0.018,0.816
1751274855582,2025-06-30T12.14.15.582,5.690,-0.207,-0.033,0.800
1751274855592,2025-06-30T12.14.15.592,5.700,-0.216,-0.038,0.783
1751274855602,2025-06-30T12.14.15.602,5.710,-0.213,-0.050,0.776
1751274855612,2025-06-30T12.14.15.612,5.720,-0.213,-0.068,0.765
1751274855622,2025-06-30T12.14.15.622,5.730,-0.223,-0.081,0.750
1751274855632,2025-06-30T12.14.15.632,5.740,-0.218,-0.087,0.738
1751274855642,2025-06-30T12.14.15.642,5.750,-0.192,-0.090,0.736
1751274855652,2025-06-30T12.14.15.652,5.760,-0.176,-0.099,0.737
1751274855662,2025-06-30T12.14.15.662,5.770,-0.179,-0.108,0.748
1751274855672,2025-06-30T12.14.15.672,5.780,-0.184,-0.116,0.760
1751274855682,2025-06-30T12.14.15.682,5.790,-0.194,-0.122,0.772
1751274855692,2025-06-30T12.14.15.692,5.800,-0.207,-0.133,0.794
1751274855702,2025-06-30T12.14.15.702,5.810,-0.211,-0.145,0.802
1751274855712,2025-06-30T12.14.15.712,5.820,-0.206,-0.146,0.814
1751274855722,2025-06-30T12.14.15.722,5.830,-0.218,-0.152,0.826
1751274855732,2025-06-30T12.14.15.732,5.840,-0.235,-0.148,0.833
1751274855742,2025-06-30T12.14.15.742,5.850,-0.239,-0.135,0.847
1751274855752,2025-06-30T12.14.15.752,5.860,-0.239,-0.129,0.864
1751274855762,2025-06-30T12.14.15.762,5.870,-0.237,-0.120,0.875
1751274855772,2025-06-30T12.14.15.772,5.880,-0.256,-0.117,0.861
1751274855782,2025-06-30T12.14.15.782,5.890,-0.290,-0.114,0.850
1751274855792,2025-06-30T12.14.15.792,5.900,-0.311,-0.110,0.850
1751274855802,2025-06-30T12.14.15.802,5.910,-0.295,-0.113,0.864
1751274855812,2025-06-30T12.14.15.812,5.920,-0.273,-0.109,0.884
1751274855822,2025-06-30T12.14.15.822,5.930,-0.253,-0.115,0.907
1751274855832,2025-06-30T12.14.15.832,5.940,-0.229,-0.119,0.918
1751274855842,2025-06-30T12.14.15.842,5.950,-0.205,-0.119,0.922
1751274855852,2025-06-30T12.14.15.852,5.960,-0.206,-0.120,0.930
1751274855862,2025-06-30T12.14.15.862,5.970,-0.232,-0.115,0.927
1751274855872,2025-06-30T12.14.15.872,5.980,-0.257,-0.113,0.918
1751274855882,2025-06-30T12.14.15.882,5.990,-0.272,-0.104,0.905
1751274855892,2025-06-30T12.14.15.892,6.000,-0.269,-0.103,0.907
1751274855902,2025-06-30T12.14.15.902,6.010,-0.246,-0.106,0.929
1751274855912,2025-06-30T12.14.15.912,6.020,-0.219,-0.113,0.953
1751274855922,2025-06-30T12.14.15.922,6.030,-0.194,-0.122,0.967
1751274855932,2025-06-30T12.14.15.932,6.040,-0.194,-0.126,0.972
1751274855942,2025-06-30T12.14.15.942,6.050,-0.213,-0.117,0.979
1751274855952,2025-06-30T12.14.15.952,6.060,-0.232,-0.108,0.981
1751274855962,2025-06-30T12.14.15.962,6.070,-0.244,-0.103,0.977
1751274855972,2025-06-30T12.14.15.972,6.080,-0.241,-0.101,0.971
1751274855982,2025-06-30T12.14.15.982,6.090,-0.253,-0.103,0.960
1751274855992,2025-06-30T12.14.15.992,6.100,-0.255,-0.109,0.965
1751274856002,2025-06-30T12.14.16.002,6.110,-0.236,-0.111,0.974
1751274856012,2025-06-30T12.14.16.012,6.120,-0.215,-0.112,0.982
1751274856022,2025-06-30T12.14.16.022,6.130,-0.189,-0.110,0.993
1751274856032,2025-06-30T12.14.16.032,6.140,-0.183,-0.096,0.997
1751274856042,2025-06-30T12.14.16.042,6.150,-0.183,-0.097,1.017
1751274856052,2025-06-30T12.14.16.052,6.160,-0.179,-0.104,1.036
1751274856062,2025-06-30T12.14.16.062,6.170,-0.173,-0.097,1.035
1751274856072,2025-06-30T12.14.16.072,6.180,-0.182,-0.091,1.025
1751274856082,2025-06-30T12.14.16.082,6.190,-0.190,-0.082,1.013
1751274856092,2025-06-30T12.14.16.092,6.200,-0.191,-0.074,1.007
1751274856102,2025-06-30T12.14.16.102,6.210,-0.186,-0.074,1.009
1751274856112,2025-06-30T12.14.16.112,6.220,-0.182,-0.082,1.026
1751274856122,2025-06-30T12.14.16.122,6.230,-0.171,-0.087,1.040
1751274856132,2025-06-30T12.14.16.132,6.240,-0.152,-0.087,1.047
1751274856142,2025-06-30T12.14.16.142,6.250,-0.142,-0.090,1.049
1751274856152,2025-06-30T12.14.16.152,6.260,-0.137,-0.087,1.060
1751274856162,2025-06-30T12.14.16.162,6.270,-0.139,-0.083,1.062
1751274856172,2025-06-30T12.14.16.172,6.280,-0.148,-0.077,1.059
1751274856182,2025-06-30T12.14.16.182,6.290,-0.161,-0.075,1.052
1751274856192,2025-06-30T12.14.16.192,6.300,-0.169,-0.079,1.039
1751274856202,2025-06-30T12.14.16.202,6.310,-0.160,-0.074,1.034
1751274856212,2025-06-30T12.14.16.212,6.320,-0.141,-0.072,1.031
1751274856222,2025-06-30T12.14.16.222,6.330,-0.123,-0.078,1.029
1751274856232,2025-06-30T12.14.16.232,6.340,-0.109,-0.087,1.035
1751274856242,2025-06-30T12.14.16.242,6.350,-0.101,-0.092,1.029
1751274856252,2025-06-30T12.14.16.252,6.360,-0.099,-0.093,1.008
1751274856262,2025-06-30T12.14.16.262,6.370,-0.107,-0.087,0.998
1751274856272,2025-06-30T12.14.16.272,6.380,-0.107,-0.086,0.995
1751274856282,2025-06-30T12.14.16.282,6.390,-0.109,-0.089,0.989
1751274856292,2025-06-30T12.14.16.292,6.400,-0.089,-0.094,0.972
1751274856302,2025-06-30T12.14.16.302,6.410,-0.067,-0.082,0.941
1751274856312,2025-06-30T12.14.16.312,6.420,-0.051,-0.084,0.917
1751274856322,2025-06-30T12.14.16.322,6.430,-0.042,-0.115,0.906
1751274856332,2025-06-30T12.14.16.332,6.440,-0.005,-0.127,0.904
1751274856342,2025-06-30T12.14.16.342,6.450,0.074,-0.141,0.915
1751274856352,2025-06-30T12.14.16.352,6.460,0.099,-0.154,0.919
1751274856362,2025-06-30T12.14.16.362,6.470,0.073,-0.148,0.906
1751274856372,2025-06-30T12.14.16.372,6.480,0.067,-0.143,0.882
1751274856382,2025-06-30T12.14.16.382,6.490,0.085,-0.129,0.875
1751274856392,2025-06-30T12.14.16.392,6.500,0.087,-0.116,0.877
1751274856402,2025-06-30T12.14.16.402,6.510,0.102,-0.119,0.871
1751274856412,2025-06-30T12.14.16.412,6.520,0.110,-0.124,0.864
1751274856422,2025-06-30T12.14.16.422,6.530,0.094,-0.109,0.861
1751274856432,2025-06-30T12.14.16.432,6.540,0.070,-0.085,0.864
1751274856442,2025-06-30T12.14.16.442,6.550,0.060,-0.067,0.878
1751274856452,2025-06-30T12.14.16.452,6.560,0.050,-0.058,0.883
1751274856462,2025-06-30T12.14.16.462,6.570,0.032,-0.046,0.886
1751274856472,2025-06-30T12.14.16.472,6.580,-0.002,-0.035,0.881
1751274856482,2025-06-30T12.14.16.482,6.590,-0.052,-0.023,0.867
1751274856492,2025-06-30T12.14.16.492,6.600,-0.095,-0.014,0.855
1751274856502,2025-06-30T12.14.16.502,6.610,-0.124,-0.009,0.843
1751274856512,2025-06-30T12.14.16.512,6.620,-0.147,-0.009,0.833
1751274856522,2025-06-30T12.14.16.522,6.630,-0.154,0.002,0.824
1751274856532,2025-06-30T12.14.16.532,6.640,-0.150,0.018,0.826
1751274856542,2025-06-30T12.14.16.542,6.650,-0.144,0.027,0.829
1751274856552,2025-06-30T12.14.16.552,6.660,-0.145,0.045,0.823
1751274856562,2025-06-30T12.14.16.562,6.670,-0.162,0.061,0.827
1751274856572,2025-06-30T12.14.16.572,6.680,-0.181,0.060,0.855
1751274856582,2025-06-30T12.14.16.582,6.690,-0.190,0.058,0.870
1751274856592,2025-06-30T12.14.16.592,6.700,-0.183,0.069,0.877
1751274856602,2025-06-30T12.14.16.602,6.710,-0.162,0.081,0.888
1751274856612,2025-06-30T12.14.16.612,6.720,-0.152,0.104,0.897
1751274856622,2025-06-30T12.14.16.622,6.730,-0.156,0.120,0.909
1751274856632,2025-06-30T12.14.16.632,6.740,-0.178,0.123,0.917
1751274856642,2025-06-30T12.14.16.642,6.750,-0.185,0.125,0.915
1751274856652,2025-06-30T12.14.16.652,6.760,-0.194,0.140,0.889
1751274856662,2025-06-30T12.14.16.662,6.770,-0.216,0.144,0.887
1751274856672,2025-06-30T12.14.16.672,6.780,-0.233,0.137,0.903
1751274856682,2025-06-30T12.14.16.682,6.790,-0.222,0.149,0.925
1751274856692,2025-06-30T12.14.16.692,6.800,-0.170,0.168,0.964
1751274856702,2025-06-30T12.14.16.702,6.810,-0.122,0.187,0.993
1751274856712,2025-06-30T12.14.16.712,6.820,-0.108,0.206,0.997
1751274856722,2025-06-30T12.14.16.722,6.830,-0.105,0.218,0.987
1751274856732,2025-06-30T12.14.16.732,6.840,-0.101,0.230,0.970
1751274856742,2025-06-30T12.14.16.742,6.850,-0.089,0.246,0.954
1751274856752,2025-06-30T12.14.16.752,6.860,-0.059,0.250,0.963
1751274856762,2025-06-30T12.14.16.762,6.870,-0.019,0.251,1.001
1751274856772,2025-06-30T12.14.16.772,6.880,0.011,0.263,1.051
1751274856782,2025-06-30T12.14.16.782,6.890,0.021,0.271,1.073
1751274856792,2025-06-30T12.14.16.792,6.900,0.014,0.281,1.072
1751274856802,2025-06-30T12.14.16.802,6.910,-0.001,0.294,1.057
1751274856812,2025-06-30T12.14.16.812,6.920,-0.021,0.304,1.060
1751274856822,2025-06-30T12.14.16.822,6.930,-0.024,0.312,1.066
1751274856832,2025-06-30T12.14.16.832,6.940,-0.018,0.336,1.071
1751274856842,2025-06-30T12.14.16.842,6.950,-0.017,0.357,1.074
1751274856852,2025-06-30T12.14.16.852,6.960,-0.026,0.368,1.075
1751274856862,2025-06-30T12.14.16.862,6.970,-0.025,0.380,1.069
1751274856872,2025-06-30T12.14.16.872,6.980,-0.024,0.384,1.077
1751274856882,2025-06-30T12.14.16.882,6.990,-0.018,0.382,1.104
1751274856892,2025-06-30T12.14.16.892,7.000,-0.007,0.387,1.126
1751274856902,2025-06-30T12.14.16.902,7.010,-0.009,0.394,1.138
1751274856912,2025-06-30T12.14.16.912,7.020,-0.012,0.390,1.157
1751274856922,2025-06-30T12.14.16.922,7.030,-0.001,0.385,1.189
1751274856932,2025-06-30T12.14.16.932,7.040,-0.000,0.395,1.215
1751274856942,2025-06-30T12.14.16.942,7.050,-0.018,0.404,1.229
1751274856952,2025-06-30T12.14.16.952,7.060,-0.035,0.408,1.250
1751274856962,2025-06-30T12.14.16.962,7.070,-0.009,0.404,1.283
1751274856972,2025-06-30T12.14.16.972,7.080,0.015,0.413,1.313
1751274856982,2025-06-30T12.14.16.982,7.090,0.022,0.435,1.323
1751274856992,2025-06-30T12.14.16.992,7.100,0.033,0.448,1.338
1751274857002,2025-06-30T12.14.17.002,7.110,0.038,0.449,1.340
1751274857012,2025-06-30T12.14.17.012,7.120,0.044,0.453,1.338
